startTime,activeRegionNum,instruments,cmeAnalyses,linkedEvents,note,N/S,E/W
2017-04-18 10:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"The source is an eruption seen south of the active regions on the east limb of SDO AIA 193 at 09:30, also seen in STA EUVI on the west limb and south of the active regions.",,
2017-04-18 19:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Caused by the C5.5 flare and associated events.,,
2017-04-20 16:48:00,12651.0,['SOHO: LASCO/C2'],1,0,Faint CME with a streamer-like portion preceding the loop structure. Source is likely material seen leaving AR2651 in SDO AIA 193 and 171 starting at 16:09. Also visible in STA EUVI near the NW limb.,,
2017-04-20 22:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C3']",1,0,Caused by a filament eruption centered around N20E20 visible in SDO AIA 193 and 304 starting around 20:30.,,
2017-04-20 22:30:00,,"['SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Caused by a filament lift-off near the NW limb in SDO AIA 171, 193 and 304, beginning around 19:15",,
2017-04-23 06:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is an eruption visible in AIA 171/193 around N15E45 beginning at 05:41.,,
2017-04-24 03:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is large filament eruption visible in the NE of SDO AIA 171, 193, and 304 starting at 2017-04-23T23:55Z.",40.0,40.0
2017-04-27 23:24:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,"This is a streamer blowout that begins very gradually, and the source is unclear.  It had to be measured in STEREO_CAT because it is not visible in the difference images. Analysis couldn't be entered in DONKI because the speed is so slow that the time @21.5 Rs was ""out of range"" of the start time, so the measurements are entered here: 

1st measurement (done by Mike during morning shift): 
Speed 59 km/s with a lon/lat of 88/29 and cone of 29. Time at 21.5: 2017-04-30T13:49Z.   

2nd measurement (done by Anna using C2 and STA):
Speed of 78 km/s with a lon/lat of 105/36 and a cone of 25. Time at 21:5: 2017-04-30T00:07Z",,
2017-04-28 20:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is a filament eruption visible in the NW of SDO 304 around 04-28T15:30Z.,,
2017-04-28 21:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is not completely clear but appears to be the active region on the western limb in STA EUVI. The CME begins with a faster, smaller ejection and the remaining larger part is much slower.",,
2017-04-30 03:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is the eruption showing extensive dimming centered around S25W30 below AR 2653 beginning around 00:00 visible in SDO AIA 193/171. The CME was visible to the West in both C3 and Cor2, but no good fit could be found using both coronagraphs in swpc_cat so the measurement was done with C3 only.",,
2017-05-02 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is some opening field lines and material lifting off seen off the NE limb around 05:57 in SDO AIA 171.,,
2017-05-03 22:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,"Caused by a slow eruption showing dimming beginning around 17:00 in AIA 193 centered around S60E30, right about the southern pole coronal hole. swpc_cat is down, so the measurement had to be done in STEREO_CAT, but because it is a partial halo in C3 and not STA the parameters are likely unreliable, and it needs to be remeasured",,
2017-05-04 16:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is likely small eruption from just beneath AR 2655, dimming is visible in SDO 193 at 13:21 at N05E45.",,
2017-05-06 01:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is a small eruption visible off the western limb of STA EUVI around 2017-05-05T07:30Z.,,
2017-05-13 22:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Caused by a slow eruption showing dimming beginning around 17:00 in AIA 193 centered around S60E30, right about the southern pole coronal hole. SWPC_CAT is down, so STEREO_CAT had to be used, but because the CME appears as a partial halo in C3 but not STA the parameters are likely unreliable, especially the half-width, and it needs to be remeasured.",,
2017-05-21 01:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source seems to be some off-limb material erupting around 00:09 to the east, seen in 171.",,
2017-05-23 05:00:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,Source seen as dimming from AR complex of 2660 and 2658 in SDO AIA 193 around 03:00.,-10.0,-17.0
2017-05-24 01:54:00,,['STEREO A: SECCHI/COR2'],1,0,CME seen to the SW in STA COR2. The source is unknown and start time is unclear due to a 2017-05-23T21:24Z to 2017-05-24T01:54Z data gap.,,
2017-05-25 15:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is unknown but may be on the limb of SDO AIA 193. There have been no significant eruptions. The CME is best seen in STA cor2 in the northeast.,,
2017-05-29 08:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source of this CME is a filament eruption on the far side, seen in STA EUVI close to central meridian south of the low lat CH. Main signature is the spreading of the post-eruptive arcade filling in part of the low latitude CH and also the southern polar CH. Although the disk signatures in EUVI A are at central meridian in the south and covering a large range of longitudes, hardly anything is seen in STA coronagraphs, a very faint CME to the SW later in the day.",,
2017-05-30 15:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is the large filament eruption that erupted center-disk around 11:46.,,
2017-05-31 09:39:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is a small eruption off the Western limb in SDO 171, visible around 08:21 as rising field lines.",,
2017-06-01 13:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is an eruption slightly to the East of AR 2661 (N06W72) best visible in STA EUVI 195 showing considerable dimming beginning around 12:05.,,
2017-06-03 08:24:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is unclear; may have been a very small eruption due to the small size of the CME,,
2017-06-03 11:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is a small eruption from ~N15W40 at 9:38.,,
2017-06-04 15:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source unknown. Uncertain start time, as leading edge is indistinct.",,
2017-06-07 21:36:00,12661.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Eruption very close to disk center, extended dimming to the SE of the AR.  CME measurements are very rough. CME front is almost not visible in any coronagraph images.  The measurement done is an average of two measurements done using STA with SWPC_Cat.",4.0,-3.0
2017-06-10 23:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is a far-sided filament eruption that started at about 06-10T22:15Z.,,
2017-06-11 02:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source was a small eruption at 1:09 from an unlabeled AR at N10W40.,10.0,-40.0
2017-06-11 23:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is an eruption to the immediate south of AR2661 visible in both SDO 193 and 171 around 06-11T21:54Z.,,
2017-06-12 02:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,In the initial phase the development of the CME was extremely slow. The eruption with some speed is not seen until around the middle of the day.,,
2017-06-13 20:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is an eruption off the western limb (in SDO 193 and 171) around 2017-06-13T18:45Z, characterized by rapidly opening field lines.",,
2017-06-15 02:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"rising loops and dimming visible in AIA images starting just after 00:00UT, coming from above the AR located at N10W90.",10.0,-90.0
2017-06-15 09:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"This is from a similar location as the previous CME(s), an active region located at N10W90.  Rising loops, dimming above the limb visible starting at 07:10UT.",10.0,-90.0
2017-06-17 07:24:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is an eruption off the Eastern limb of STA EUVI, starting around 06:25.",,
2017-06-17 09:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is an eruption in the north-center disk of STA EUVI around 08:35, characterized by brief dimming and rapidly opening field lines. This also appeared as a partial halo in STA.",,
2017-06-20 06:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Filament eruption first seen at 05:46 seen in SDO AIA 304 off NE limb. Rising loops, dimming, and post eruption arcades in STEREO A EUVI 195 around 06:30 near NW limb.",15.0,84.0
2017-06-28 15:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"source region is an unnumbered AR close to the east limb in AIA, also visible in EUVI A close to the west limb.",,
2017-06-28 16:24:00,12664.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"eruption seen in AIA 193 and 171 in AR 12664, dimmings visible to the north and south of AR, small long-duration B1.2 flare in GOES X-ray (peak time 16.00) connected to this eruption.",20.0,-24.0
2017-06-29 20:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There was a data gap in STEREO A COR2 from 2017-06-29T15:54Z to 2017-06-29T20:09Z so the start time was difficult to determine and the CME was very faint, especially in SOHO C2 so it was hard to find a start time there. The source location is also difficult to locate but it's probably  on the west limb of STEREO A EUVI 195.",,
2017-07-02 13:25:00,12664.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Source was an eruption triggered by a flare that peaked at 12:39.,18.0,-80.0
2017-07-03 16:48:00,12664.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Very slow eruption with the source a visible eruption best seen in SDO AIA 171 and 193, associated with an M1.3 flare peaked at 16:15 on the west limb on AR 12664 that had recently rotated off the solar disk and had been flaring for a while.",3.0,-95.0
2017-07-04 09:36:00,,['SOHO: LASCO/C2'],1,0,"Associated with the tiny eruption behind the east limb seen in AIA 171 around 08:33. Possible source is activity seen in AR to the NW from the disk center in EUVI A, with some dimming at 08:55.",15.0,-105.0
2017-07-06 10:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,There was an eruption slightly behind the east limb in STEREO A EUVI starting at 3:35 and continued activity afterwards.,,
2017-07-11 07:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Very faint signature on disk, just a possible gradual coronal hole brightening in AIA images through the day.",,
2017-07-11 21:17:00,12665.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source active region was located close to disk center, but was emitting very highly non-radial sprays to the East.  A large spray can be seen moving from the Eastern edge of AR 2665 starting in SDO images starting around 20:30Z.",-5.0,7.0
2017-07-12 05:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Only clear on-disk signature was a brightening along the edge of the northern coronal hole visible in AIA 171/193 images from 08:00 - 16:00.,,
2017-07-12 14:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,No signature can be determined in SDO images.,,
2017-07-13 20:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,12.0,-70.0
2017-07-14 01:36:00,12665.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"There was an M2.4 flare starting at 01:07, clear dimmings and rising/opening loops.",-9.0,-33.0
2017-07-15 11:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is faint opening field lines seen above AR 2665 and on the limb from about 02:00 to 10:00 visible in SDO AIA 171 and 193.,,
2017-07-15 21:24:00,12665.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Source was an eruption triggered by a C5.8 flare that peaked on 07-15T19:36Z.,-5.0,-64.0
2017-07-17 17:00:00,12665.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"This CME is associated with an eruption seen from AR 2665 near the southwest limb around 17:00Z, characterized by opening field lines.",-5.0,-80.0
2017-07-20 09:09:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,On SDO AIA 171 in the SE there is opening field lines.,-10.0,50.0
2017-07-20 13:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Start time is start in STA cor2 due to data gap in C2 that should fill in. Source is opening field lines seen off the west limb of SDO AIA 193 and 171 around 10:00Z and off the east limb of STA EUVI 195.,,
2017-07-20 18:24:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Start time is start in STA cor2 due to data gap in C2 that should fill in. Source is opening field lines on the west limb of SDO AIA 193 around 16:00 and on the east limb of STA EUVI 195.,,
2017-07-23 01:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Source is a far-sided eruption, opening field lines can be starting at 07-22T23:15Z around N10E90 (as seen by STA).",,
2017-07-23 04:39:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,Source is a large eruption and flare from the far-sided eastern limb (as seen by STA) at 2017-07-23T03:25Z.,,
2017-07-28 05:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Dimming then filament eruption from N5E140,5.0,140.0
2017-08-02 01:25:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,"Unimpressive CME seen as very narrow in C2 and C3, a little wider in STA; clear front seen only in the first couple of images.",253.0,90.0
2017-08-02 10:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",0,0,,40.0,90.0
2017-08-05 12:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source seems to be a slow, long-duration far-sided eruption seen in the NW of STA EUVI between 11:55 and 16:05.",,
2017-08-15 13:48:00,12671.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Source region is AR2671, rising loops starting in AIA images (193, 171) starting at 13:15, followed by dimming (DIM), post-eruptive arcade (PEA).",8.0,73.0
2017-08-16 15:36:00,12671.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Filament eruption close to the NE limb in AIA 193/171,304, southern end of filament in AR 12671, but filament extends quite for narth (post-eruptive brightenings seen up to 50 deg north.",10.0,53.0
2017-08-18 13:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,The source is the eruptive activity seen in the center active region of STA EUVI from 2017-08-18T00:00-12:00Z.,,
2017-08-19 23:09:00,12671.0,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,This CME is narrow as seen in STA cor2. It is linked to a C7.0 flare from AR2671 and associated with an eruption around 21:31Z near disk center.,10.0,10.0
2017-08-21 16:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The source is a small filament eruption off the SE limb in SDO 304 around 13:30. The eruption can also be seen in the same region of SDO 171 as an opening group of field lines off the limb.,,
2017-08-22 23:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is a far-sided eruption, seen about N20E30 in STA EUVI around 08-22T19:25Z.",,
2017-08-28 18:39:00,12672.0,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Start time should be updated to reflect start time in C2, images were still filling in when input into DONKI. Source is an eruption seen at 15:31Z in SDO AIA 193 near AR2672.",5.0,-30.0
2017-08-31 04:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,SDO 193 shows some dimming happening NW of AR 2674 around 2:00Z of a possible filament eruption.  It is also visible a little of the filament lifting up in STA EUVI.  It is very difficult to have an specific start time of the CME because it is on the same place of a streamer.  Measurements are very rough since the CME is very faint.  They were performed using SWPC_Cat and STA COR2 images.,30.0,70.0
2017-08-31 05:24:00,,['SOHO: LASCO/C2'],1,0,The source is unclear. There is a data gap in STA EUVI from 08-30T17:55-23:05Z during which an eruption near AR2672 may have occurred and caused the CME.,,
2017-08-31 14:48:00,,['SOHO: LASCO/C2'],1,0,The source of this CME is an eruption from AR 2672 visible in SDO 171 around 08:28. The eruption presents as a small disturbance of field lines accompanied by a minor ejection of material off the western limb.,,
2017-09-02 16:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Source was an eruption off of the west limb beginning at 15:30, showing brightening in SDO AIA 193 and 304 and quickly opening field lines visible in AIA 171. The eruption also caused a C7.7 flare beginning at 15:23 and peaking at 15:41.",5.0,-90.0
2017-09-04 19:39:00,12673.0,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"The signatures of this CME are somewhat subtle, flare and some loop expansion visible in AIA 171/193 starting after the M1.0 flare (2017-09-04  15:25) lifting off during the M1.5 flare (2017-09-04  18:05).",-10.0,-14.0
2017-09-04 20:36:00,12673.0,['SOHO: LASCO/C3'],1,1,"Flare, dimming and expanding loops and wave from AR 2673 starting 19:19UT, signatures visible in all AIA wavelengths.",-10.0,-14.0
2017-09-06 10:00:00,12676.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,-9.0,-88.0
2017-09-06 12:24:00,12673.0,['STEREO A: SECCHI/COR2'],1,1,"Though the X9.3 flare disturbed some of the AIA images, it was still clear a strong CME with wave had taken place in the AIA data after the flare peak (12:02Z).",-7.0,-33.0
2017-09-06 13:09:00,12675.0,['STEREO A: SECCHI/COR2'],1,1,,-7.0,-91.0
2017-09-07 10:48:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,,,
2017-09-07 15:12:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,,,
2017-09-07 22:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C3']",1,0,"Very faint and narrow CME, very roughly measured in SWPC_CAT. Only appeared in Cor2 difference imaging, and the source is unknown.",,
2017-09-07 23:36:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME start time may not be totally accurate.  CME is very faint.  Measurements were done with SWPC_CAT.,-15.0,-50.0
2017-09-08 04:17:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,CME start time may not be completely accurate.  The CME front is very faint and it can be mixed with previous material from the same region.  Measurements are rough and were done with SWPC_CAT.,-7.0,-55.0
2017-09-08 07:24:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME is very faint and difficult to measure.  Measurements are very rough and done with SWPC_CAT.,-10.0,-58.0
2017-09-09 16:48:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Measured with mostly C3 and only two frames in STA Cor2 as data had not come in yet.,-9.0,-79.0
2017-09-09 23:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,2.0,-92.0
2017-09-10 16:09:00,12673.0,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"Clear flare, eruption, EUV wave, dimming around ~ 15:52Z off-limb and in SW.",-9.0,-91.0
2017-09-11 13:34:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,The CME was barely visible due to intense noise from SEPs in the images.,-8.0,-110.0
2017-09-12 08:09:00,12680.0,['STEREO A: SECCHI/COR2'],1,1,The source is an eruption in the east-center of SDO 193 around 07:31. This was accompanied by a C3.0 class flare as well.,9.0,49.0
2017-09-12 14:48:00,12673.0,['SOHO: LASCO/C2'],1,0,"The source is unclear. There is an eruption in the central-east of SDO around 07:31, accompanied by a C3.0 class flare, that may have had some influence, but there is no obvious eruption responsible.",,
2017-09-12 20:42:00,12673.0,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2']",1,0,"The source is an eruption off the SW limb of SDO 171, visible as a rising loop/opening field line around 18:04.",,
2017-09-13 18:00:00,12673.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,This is very faint and was hard to measure.,,
2017-09-16 12:24:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,Source is an eruption showing brightening and rising material visible around S05E55 in STA EUVI 195 beginning at 11:25Z.,,
2017-09-16 17:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,This faint CME is just after the 2017-09-16T12:24Z CME and is slightly more southward.,,
2017-09-17 12:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"The source location is in STA EUVI 195. The eruption is seen from an AR, and the signature is darkening. STA COR2, LASCO C2, and LASCO C3 images show a partial halo.",-15.0,40.0
2017-09-17 14:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Source is the AR in the SE of STA EUVI 195, with a large eruption characterized by dimming and post eruption arcades. The CME appears as a partial halo in all three coronagraphs.",,
2017-09-23 17:36:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2']",1,0,,-5.0,87.0
2017-09-24 11:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is a far sided eruption starting at 10:25Z by the NE limb as seen by STA EUVI 195.,,
2017-09-25 06:48:00,12682.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is an eruption from AR 2682 seen in STA EUVI 195. It can also be seen as opening field lines in SDO AIA 193.,-5.0,85.0
2017-09-25 22:24:00,12682.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Eruption of filament extending north of AR 2682 beginning at 20:45Z, visible in AIA 304 and 193.  Dimming and post-eruptive loops are visible in AIA 193/171 images, also to the north of AR 2682.",-10.0,55.0
2017-09-29 02:39:00,12683.0,['STEREO A: SECCHI/COR2'],1,0,Source is a dimming from AR 2683 (N13E35) seen in SDO AIA 193 starting around 2017-09-28T19:32Z.  CME becomes diffused quickly. This makes measuring the same leading edge difficult.,13.0,35.0
2017-10-01 23:12:00,,['SOHO: LASCO/C2'],1,0,"The source of this is unclear. There is a small eruption in the SW of SDO 193 around 14:00, but it is not apparent that this is related.",,
2017-10-05 23:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"There is no clear eruption for the source but it looks like there is some movement of field lines off the SW limb in SDO AIA 193 and 171 around the same time as the start of the CME. Also, there is a data gap in STA EUVI 195 from 18:00-23:45 that could have helped determine source location.",,
2017-10-06 08:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The source is opening field lines and post eruptive loops from AR 2682 near the limb in SDO AIA 193 around 12:22Z.,,
2017-10-07 08:48:00,12683.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is a filament eruption that can be seen from AR 2683 in AIA 171/304 around 07:20, with some opening field lines off the Western limb.",13.0,-78.0
2017-10-08 05:24:00,,['STEREO A: SECCHI/COR2'],1,0,CME was measured using swpc_cat with only COR2. The source can be seen in STA EUVI 195 in the NE with slight movement in the field lines at around 2017-10-07T23:45Z. The start time is difficult to determine due to the data gap from 00:54-05:24.,30.0,-160.0
2017-10-08 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",0,0,The source is an eruption near the western-disk center in STA EUVI that occurred at some point during a data gap from 03:35 to 07:55. There is significant dimming in the region after the gap.,,
2017-10-09 05:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is an eruption visible in SDO 171 around 04:51 on the western limb as a single rising loop. More evident in STA EUVI - 195 starting at 04:45 (East limb in STA).,,
2017-10-11 15:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Small eruption around 14:55Z right behind the NE limb in STA EUVI 195. Field line movement can also be seen in SDO around the same time in the NW. Actual source location cannot be seen in either STA or SDO, the eruption is only visible off the limb.",25.0,-154.0
2017-10-13 09:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Eruption off limb is not visible in STA- EUVI 195 or in SDO AIA imagery, but the source is probably the active region beyond the limb in the NE of STA EUVI 195. There is enhanced activity in this region.",,
2017-10-14 08:24:00,,['STEREO A: SECCHI/COR2'],1,0,"Source is not entirely clear, but may be associated with the small, bright eruption near the NE limb in STA EUVI 195 at 07:45Z.",,
2017-10-14 16:24:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is a filament eruption around 14:13Z off the NE limb of SDO AIA 304/171. Start time is not completely accurate due to data gaps in SOHO LASCO and STA Cor2 currently.,,
2017-10-16 18:01:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2017-10-16 21:30:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2017-10-17 03:36:00,12682.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Back-sided. Source region uncertain,,
2017-10-17 13:33:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,Source location can be seen in STA EUVI starting at 13:15Z. The signature is dimming followed by post eruption loops.,-10.0,-125.0
